ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	ENSEMBL_ID
A_33_P3356320	0.0707	0.00092802	6.53	-0.02818	1.77e-01	C17orf97	ENST00000360127
A_33_P3214466	0.0708	0.00093203	-6.52	-0.0325	-9.47e-02	MESP1	
A_24_P110558	0.071	0.00093837	-6.51	-0.03929	-1.37e-01	IGIP	ENST00000333305
A_23_P92999	0.071	0.00095367	6.49	-0.05551	1.13e-01	CDH9	ENST00000505020
A_33_P3397383	0.071	0.00095697	6.49	-0.05898	1.49e-01	CDC20B	ENST00000331730
A_24_P113264	0.071	0.00095987	-6.48	-0.06201	-1.25e-01	FBXO27	ENST00000509137
A_23_P372946	0.071	0.00096246	-6.48	-0.06473	-3.75e-01	TM4SF19	ENST00000442633
A_33_P3251776	0.071	0.00096567	-6.47	-0.06806	-1.03e-01	HSD3B7	ENST00000262520
A_32_P229132	0.071	0.00096681	6.47	-0.06925	1.73e-01	FMN2	ENST00000545751
A_33_P3334908	0.071	0.00096978	-6.47	-0.07233	-1.06e-01	DHRSX	ENST00000334651
A_24_P740620	0.071	0.00096991	6.47	-0.07247	1.57e-01	CASP14L	ENST00000428155
A_23_P29422	0.071	0.00096998	-6.47	-0.07254	-8.77e-02	GYG1	ENST00000296048
A_23_P127267	0.071	0.00097608	-6.46	-0.07883	-1.13e-01	LGI1	ENST00000371413
A_23_P4798	0.071	0.000977	-6.46	-0.07978	-1.03e-01	ZNF581	ENST00000270451
A_23_P21485	0.071	0.00097785	-6.46	-0.08065	-1.36e-01	PID1	ENST00000392055
A_33_P3403107	0.071	0.00098354	6.45	-0.08648	7.57e-02	PRR19	ENST00000341747
A_33_P3252834	0.071	0.00098436	-6.45	-0.08732	-1.06e-01	PHLDA3	ENST00000367309
A_21_P0013240	0.071	0.00098916	-6.44	-0.09221	-9.74e-02	GTF2IRD1	ENST00000489094
A_23_P200252	0.071	0.00099223	-6.44	-0.09531	-7.30e-02	NTPCR	ENST00000479125
A_23_P41314	0.071	0.00099369	-6.44	-0.0968	-1.29e-01	F11	ENST00000403665
A_23_P163361	0.0711	0.00100873	-6.42	-0.1119	-2.07e-01	RLBP1	ENST00000268125
A_23_P90273	0.0711	0.00101337	-6.41	-0.11651	-8.57e-02	CHST8	ENST00000262622
A_32_P123143	0.0711	0.0010172	6.40	-0.12031	2.02e-01	HCN1	ENST00000303230
A_23_P120863	0.0711	0.0010211	-6.40	-0.12416	-9.65e-02	GAL3ST1	ENST00000406361
A_23_P214080	0.0711	0.00102346	6.40	-0.12649	2.09e-01	EGR1	ENST00000239938
A_23_P107775	0.0711	0.00102812	-6.39	-0.13106	-1.06e-01	TMEM190	ENST00000291934
A_24_P362540	0.0711	0.00102825	-6.39	-0.13119	-8.26e-02	ASAP2	ENST00000484590
A_33_P3228564	0.0711	0.00103232	6.39	-0.13516	1.26e-01	DOK3	ENST00000312943
A_23_P10442	0.0711	0.00103276	-6.38	-0.13559	-7.98e-02	OSBPL1A	ENST00000319481
A_33_P3401459	0.0711	0.00103983	-6.38	-0.14246	-7.87e-02	SPTBN4	ENST00000344104
A_24_P228026	0.0711	0.00104005	6.38	-0.14267	8.83e-02	CYB5D2	ENST00000301391
A_24_P189739	0.0711	0.00104655	-6.37	-0.14895	-1.86e-01	DUSP16	ENST00000228862
A_23_P61447	0.0711	0.00104731	-6.37	-0.14968	-8.53e-02	ETFDH	ENST00000506422
A_23_P106761	0.0711	0.00105283	6.36	-0.15497	8.51e-02	CORO1A	ENST00000219150
A_33_P3232828	0.0711	0.00105419	6.36	-0.15628	1.01e-01	SRSF3	ENST00000339436
A_24_P331779	0.0711	0.00106156	6.35	-0.1633	2.32e-01	RSPH4A	ENST00000447842
A_23_P81973	0.0711	0.00106221	6.35	-0.16391	1.02e-01	HSD17B8	ENST00000461067
A_33_P3394489	0.0711	0.00106921	6.34	-0.17053	9.07e-02	LOC100144603	ENST00000380711
A_23_P57137	0.0711	0.00106932	6.34	-0.17064	1.01e-01	C20orf29	ENST00000379573
A_23_P416305	0.0711	0.0010705	6.34	-0.17175	2.31e-01	RPL27A	ENST00000314138
A_21_P0011397	0.0711	0.00107507	-6.33	-0.17605	-1.08e-01	WHAMMP2	
A_24_P67898	0.0711	0.00108	6.33	-0.18066	9.38e-02	MGEA5	ENST00000370094
A_23_P126103	0.0711	0.00108166	-6.32	-0.18221	-8.76e-02	CTH	ENST00000370938
A_24_P332857	0.0711	0.00108957	-6.31	-0.18956	-1.06e-01	CT47A11	
A_23_P152791	0.0711	0.00109673	-6.31	-0.19617	-3.35e-01	SLC16A6	ENST00000327268
A_24_P381441	0.0711	0.00110099	6.30	-0.20009	1.81e-01	LMO3	
A_23_P83134	0.0711	0.00110118	-6.30	-0.20026	-1.86e-01	GAS1	ENST00000298743
A_23_P118690	0.0711	0.00110153	6.30	-0.20058	8.95e-02	ZNF207	ENST00000394673
A_23_P25121	0.0711	0.00110252	6.30	-0.20149	1.03e-01	FKBP11	ENST00000256680
A_24_P302802	0.0711	0.00110439	-6.30	-0.20319	-1.02e-01	PCCB	ENST00000474833
A_23_P431853	0.0711	0.00110446	6.30	-0.20326	1.28e-01	ND2	ENST00000361453
A_24_P365767	0.0711	0.00110563	6.30	-0.20433	1.67e-01	CYBB	ENST00000378588
A_33_P3402020	0.0711	0.00110803	-6.29	-0.20652	-8.77e-02	CCDC8	ENST00000307522
A_33_P3250939	0.0711	0.00111321	-6.29	-0.21123	-8.08e-02	RAB3C	
A_23_P82651	0.0711	0.0011157	-6.28	-0.21348	-1.24e-01	NPTX2	ENST00000265634
A_23_P218751	0.0711	0.00111839	-6.28	-0.21591	-8.51e-02	GNB1L	ENST00000460402
A_33_P3228757	0.0711	0.00111903	6.28	-0.21649	1.21e-01	ZNF814	ENST00000376205
A_33_P3249224	0.0711	0.00111912	6.28	-0.21658	2.03e-01	BAAT	ENST00000259407
A_23_P202219	0.0711	0.00112204	-6.28	-0.2192	-1.05e-01	CALHM2	ENST00000260743
A_23_P387537	0.0711	0.00112641	-6.27	-0.22314	-8.50e-02	PRRG3	ENST00000538575
A_33_P3873533	0.0724	0.001151	6.24	-0.24496	2.48e-01	LOC613126	
A_33_P3313835	0.0724	0.00115307	6.24	-0.24678	1.97e-01	PP14571	ENST00000471662
A_23_P131299	0.0726	0.00115953	-6.23	-0.25243	-9.41e-02	ZFAND2B	ENST00000489197
A_21_P0004418	0.0726	0.00116537	6.23	-0.25751	1.27e-01	XLOC_004908	
A_33_P3316078	0.0726	0.00116824	6.22	-0.26001	9.83e-02	INTS6	ENST00000442263
A_24_P142743	0.0726	0.00117127	-6.22	-0.26262	-1.52e-01	CNN2	ENST00000442531
A_23_P362228	0.0726	0.00117575	-6.22	-0.26649	-8.62e-02	C1orf213	ENST00000335648
A_23_P406350	0.0726	0.00117582	6.22	-0.26655	7.59e-02	MFSD3	ENST00000301327
A_24_P74508	0.0732	0.00118981	6.20	-0.27852	1.51e-01	SLC25A18	ENST00000327451
A_19_P00318587	0.0732	0.00119227	-6.20	-0.28061	-1.02e-01	HP07349	
A_23_P79155	0.0732	0.00119754	6.19	-0.28507	1.67e-01	GPR39	ENST00000470071
A_23_P120062	0.0732	0.00120559	-6.18	-0.29186	-8.86e-02	C2orf3	ENST00000492826
A_21_P0001709	0.0732	0.00120701	6.18	-0.29306	1.51e-01	XLOC_000505	
A_23_P204801	0.0732	0.00120727	-6.18	-0.29327	-8.14e-02	SLC41A2	ENST00000549713
A_23_P86731	0.0732	0.00121243	-6.18	-0.2976	-9.61e-02	ZNF239	
A_33_P3216297	0.0732	0.00121386	-6.18	-0.29879	-7.02e-02	NR3C1	
A_23_P1331	0.0732	0.00122151	6.17	-0.30516	1.13e-01	COL13A1	
A_24_P551842	0.0732	0.00122533	6.16	-0.30832	6.89e-02	CYTB	ENST00000361789
A_33_P3400302	0.0732	0.00122541	6.16	-0.30839	2.88e-01	TTTY18	ENST00000438677
A_33_P3404974	0.0732	0.00122939	6.16	-0.31167	9.17e-02	OPN5	ENST00000244799
A_33_P3282000	0.0732	0.0012295	6.16	-0.31177	1.19e-01		
A_23_P64879	0.0736	0.00124004	-6.15	-0.32042	-1.59e-01	KCNJ8	ENST00000539350
A_21_P0000509	0.0737	0.00124526	6.14	-0.32469	1.31e-01	SNAR-G2	
A_19_P00317871	0.074	0.00125742	-6.13	-0.33455	-1.02e-01	PVT1	
A_33_P3213997	0.074	0.00125765	6.13	-0.33473	7.86e-02	DHRS4L2	
A_21_P0000607	0.074	0.0012597	-6.13	-0.33639	-1.28e-01	FLJ39051	
A_23_P144959	0.074	0.00126418	6.12	-0.33998	7.36e-02	VCAN	
A_23_P368154	0.0745	0.00127556	6.11	-0.34908	1.81e-01	PODN	
A_23_P161439	0.0745	0.00128165	-6.11	-0.35392	-1.72e-01	C10orf116	ENST00000372012
A_33_P3391370	0.0745	0.00128239	6.11	-0.35451	1.92e-01	OR10AG1	ENST00000312345
A_32_P528967	0.0746	0.00128692	6.10	-0.35809	1.09e-01	RTP1	ENST00000312295
A_23_P252556	0.0747	0.00129219	6.10	-0.36224	7.76e-02	BAI3	ENST00000546190
A_21_P0014120	0.0748	0.00129838	-6.09	-0.36709	-8.68e-02	LOC100507291	
A_23_P213959	0.0749	0.00130886	-6.08	-0.37526	-9.53e-02	PPARGC1B	ENST00000394320
A_33_P3676515	0.0749	0.00131078	6.08	-0.37675	2.49e-01	SSR4P1	
A_23_P426021	0.0749	0.00131402	6.07	-0.37926	8.93e-02	SEL1L3	ENST00000513416
A_33_P3244322	0.0749	0.00131528	-6.07	-0.38024	-9.13e-02	BCL2L12	ENST00000246785
A_33_P3416286	0.0749	0.00132142	6.07	-0.38497	7.41e-02	RBM12	
A_33_P3222762	0.0749	0.0013234	6.07	-0.38649	8.86e-02	HULC	ENST00000503668
A_24_P349616	0.0749	0.00132455	6.06	-0.38737	1.06e-01	UBTF	
A_21_P0010265	0.0749	0.00133151	6.06	-0.3927	1.73e-01	XLOC_013986	
A_33_P3222362	0.0749	0.00133319	6.06	-0.39399	1.44e-01	LOC729950	
A_33_P3234197	0.0749	0.0013342	-6.06	-0.39476	-8.45e-02	TRIM45	ENST00000256649
A_33_P3364348	0.0751	0.00134098	-6.05	-0.39991	-7.15e-02	JPH1	ENST00000342232
A_23_P325625	0.0751	0.00134449	-6.05	-0.40257	-8.76e-02	SCAI	ENST00000467917
A_24_P414376	0.0763	0.00137032	-6.02	-0.42194	-9.20e-02	KLF3	ENST00000261438
A_23_P110712	0.0766	0.00137804	-6.02	-0.42766	-6.89e-02	DUSP1	ENST00000457103
A_24_P135769	0.0769	0.00138693	6.01	-0.43421	1.48e-01	VWA5A	ENST00000449321
A_33_P3265855	0.0769	0.00139314	-6.00	-0.43876	-1.95e-01	PRR5-ARHGAP8	
A_23_P309381	0.0769	0.00140492	5.99	-0.44734	1.11e-01	HIST2H2AA4	ENST00000369161
A_33_P3243887	0.0769	0.0014053	-5.99	-0.44761	-1.55e-01	IL11	ENST00000264563
A_23_P212844	0.0769	0.00141043	5.99	-0.45133	2.04e-01	TACC3	ENST00000470808
A_23_P51646	0.0769	0.00141257	-5.98	-0.45287	-6.97e-02	PLK3	ENST00000543983
A_23_P253752	0.0769	0.00141435	5.98	-0.45416	2.40e-01	FAM54A	ENST00000420702
A_23_P416965	0.0769	0.00141462	-5.98	-0.45435	-8.80e-02	FAM149A	ENST00000514956
A_23_P125771	0.0769	0.00141573	5.98	-0.45515	1.51e-01	HCFC1	ENST00000354233
A_23_P112004	0.0776	0.0014323	5.97	-0.46701	8.97e-02	LRRC6	ENST00000395414
A_23_P352266	0.0782	0.00144629	-5.95	-0.47693	-1.12e-01	BCL2	ENST00000398117
A_23_P140375	0.0782	0.00145553	5.95	-0.48343	9.53e-02	NGB	ENST00000298352
A_24_P196499	0.0782	0.00145638	5.95	-0.48402	1.03e-01	ARID4B	ENST00000471257
A_21_P0013162	0.0782	0.00146081	-5.94	-0.48712	-9.42e-02	LOC729178	
A_23_P105651	0.0782	0.00146427	5.94	-0.48953	1.45e-01	PDZRN4	ENST00000402685
A_32_P516067	0.0782	0.00146544	5.94	-0.49035	1.64e-01	C10orf111	ENST00000378207
A_23_P329890	0.0789	0.00148332	-5.92	-0.50273	-7.37e-02	TMEM136	
A_32_P78101	0.0789	0.00148599	-5.92	-0.50456	-2.35e-01	IGSF21	ENST00000251296
A_23_P150018	0.0789	0.0015067	-5.90	-0.5187	-9.77e-02	DUSP5	ENST00000369583
A_21_P0007119	0.0789	0.0015092	-5.90	-0.52039	-1.22e-01	FLJ37035	ENST00000527483
A_23_P380724	0.0789	0.00151039	5.90	-0.5212	8.30e-02	FASTKD5	ENST00000380266
A_33_P3390708	0.0789	0.00151255	5.90	-0.52266	1.40e-01	TMEM2	ENST00000474495
A_23_P150648	0.0789	0.00151714	5.90	-0.52576	9.63e-02	KCNQ1DN	ENST00000441418
A_24_P165205	0.0789	0.00151801	5.89	-0.52634	8.86e-02	MORN1	ENST00000378529
A_33_P3271395	0.0789	0.00152171	5.89	-0.52883	1.01e-01	LOC100129534	
A_23_P413193	0.0789	0.00152297	-5.89	-0.52967	-1.03e-01	SFR1	ENST00000369729
A_24_P213478	0.0789	0.00152497	5.89	-0.53102	7.66e-02	SEMA6A	ENST00000343348
A_23_P162171	0.0789	0.00152856	-5.89	-0.53341	-1.14e-01	MCAM	ENST00000527913
A_21_P0013066	0.0789	0.00153006	5.89	-0.53442	1.23e-01	XLOC_l2_012911	
A_23_P69670	0.0789	0.00153082	5.88	-0.53493	8.76e-02	CNO	ENST00000320776
A_21_P0005215	0.0789	0.00153582	5.88	-0.53826	1.43e-01	XLOC_005991	ENST00000442176
A_23_P60354	0.0789	0.00153585	5.88	-0.53828	1.39e-01	SMARCA2	ENST00000382183
A_21_P0000335	0.079	0.00154258	5.88	-0.54275	1.22e-01	SNORA51	ENST00000484998
A_23_P163697	0.0795	0.00155752	-5.86	-0.55261	-1.30e-01	SYT17	
A_24_P336705	0.0795	0.00155813	-5.86	-0.55301	-8.36e-02	RABGGTB	ENST00000370824
A_23_P215675	0.0796	0.00157073	-5.85	-0.56124	-6.90e-02	C7orf44	ENST00000415798
A_23_P103812	0.0796	0.0015714	5.85	-0.56168	1.67e-01	FAM5C	ENST00000534846
A_19_P00811288	0.0796	0.00157229	-5.85	-0.56226	-9.85e-02	UQCRBP1	
A_23_P258698	0.0798	0.00157965	-5.85	-0.56704	-8.55e-02	MANBA	ENST00000226578
A_21_P0000780	0.0799	0.00158494	5.84	-0.57046	9.10e-02	ZNF345	
A_23_P108751	0.0799	0.00158885	-5.84	-0.57298	-1.19e-01	FHL2	
A_23_P259135	0.0799	0.00159703	-5.83	-0.57824	-6.92e-02	NCOA6	ENST00000471897
A_33_P3404281	0.0799	0.001598	5.83	-0.57886	1.32e-01	LOC51145	
A_24_P35891	0.0799	0.00160054	-5.83	-0.58049	-7.68e-02	ZNF219	ENST00000421093
A_23_P91697	0.0803	0.00161218	5.82	-0.58791	1.03e-01	LARGE	ENST00000402320
A_32_P69930	0.0805	0.00162002	5.82	-0.59287	1.45e-01	CCDC96	ENST00000310085
A_33_P3294654	0.0808	0.00162961	-5.81	-0.59892	-1.02e-01	RSG1	ENST00000375599
A_21_P0014672	0.0809	0.00163459	5.80	-0.60204	8.14e-02	LOC100505554	
A_23_P205900	0.081	0.00164117	5.80	-0.60616	9.50e-02	NTRK3	ENST00000360948
A_21_P0013617	0.081	0.00165347	5.79	-0.61381	1.58e-01	FLJ35024	
A_23_P72117	0.081	0.00165614	-5.79	-0.61547	-6.74e-02	SMPDL3A	ENST00000539041
A_23_P90311	0.081	0.00165743	-5.79	-0.61627	-8.15e-02	TICAM1	ENST00000248244
A_32_P105195	0.081	0.00166337	5.78	-0.61993	7.02e-02	DDX46	ENST00000452510
A_33_P3324839	0.081	0.0016645	-5.78	-0.62063	-1.09e-01	SYNGAP1	ENST00000418600
A_23_P353667	0.081	0.00166787	-5.78	-0.6227	-2.13e-01	MIR7-3HG	
A_23_P20255	0.081	0.00167031	5.78	-0.6242	7.66e-02	COMMD5	ENST00000450361
A_23_P131646	0.081	0.0016807	-5.77	-0.63056	-6.63e-02	RPIA	ENST00000283646
A_32_P217750	0.081	0.00168472	5.77	-0.633	3.53e-01	IL3RA	ENST00000331035
A_24_P522864	0.081	0.00168811	5.77	-0.63507	1.57e-01	MGC12916	
A_23_P28434	0.081	0.00168865	-5.76	-0.6354	-9.54e-02	VAMP8	ENST00000263864
A_33_P3250209	0.081	0.00169957	5.76	-0.64201	1.25e-01	C10orf140	ENST00000487107
A_23_P328074	0.081	0.00170024	-5.76	-0.64241	-1.36e-01	SALL1	ENST00000440970
A_23_P73530	0.081	0.00170116	-5.76	-0.64297	-8.11e-02	MTMR1	ENST00000544228
A_33_P3305571	0.081	0.00170149	5.76	-0.64316	1.01e-01	TNFRSF6B	ENST00000318100
A_33_P3335391	0.081	0.00170387	-5.75	-0.6446	-1.23e-01	FAM83G	ENST00000345041
A_23_P48175	0.081	0.00170813	-5.75	-0.64716	-6.82e-02	TMEM106C	
A_23_P98167	0.081	0.00170984	-5.75	-0.64819	-8.03e-02	UNC93B1	ENST00000530331
A_24_P399083	0.081	0.001712	5.75	-0.64949	1.30e-01	TXNL4B	ENST00000423037
A_33_P3239759	0.0812	0.00171998	5.74	-0.65426	9.04e-02	PPAN-P2RY11	ENST00000321826
A_24_P192301	0.0821	0.00174302	5.73	-0.66792	1.17e-01	SEMA3A	ENST00000265362
A_24_P341923	0.0822	0.00174885	5.72	-0.67134	7.71e-02	EPG5	ENST00000308403
A_23_P121374	0.0822	0.00175273	-5.72	-0.67362	-1.05e-01	SEMA5B	ENST00000195173
A_23_P145134	0.0823	0.00175811	-5.72	-0.67676	-1.21e-01	FGFR1OP	ENST00000349556
A_23_P50389	0.0823	0.00176044	5.71	-0.67813	7.44e-02	NAT14	ENST00000205194
A_24_P941353	0.0823	0.00176491	5.71	-0.68073	1.19e-01	PCYT1B	ENST00000379145
A_23_P54144	0.0827	0.00177772	5.70	-0.68816	2.90e-01	BMP4	ENST00000417573
A_23_P121657	0.0829	0.00178727	-5.70	-0.69366	-1.69e-01	HS3ST1	
A_33_P3345350	0.0829	0.00179166	5.69	-0.69619	9.02e-02	DRGX	ENST00000434016
A_23_P73667	0.0829	0.00179346	5.69	-0.69722	1.65e-01	RIBC1	ENST00000375327
A_23_P124024	0.0836	0.00181136	5.68	-0.70742	7.85e-02	MED10	ENST00000503112
A_23_P255869	0.0838	0.00182135	-5.67	-0.71308	-9.20e-02	C9orf46	ENST00000223864
A_23_P37514	0.0839	0.00182573	5.67	-0.71555	1.14e-01	C15orf39	ENST00000360639
A_23_P212397	0.084	0.00183519	5.66	-0.72086	6.97e-02	LARS2	ENST00000265537
A_33_P3628409	0.084	0.00183842	5.66	-0.72267	9.88e-02	PKI55	
A_23_P12199	0.084	0.00184107	-5.66	-0.72415	-1.36e-01	FAM46B	ENST00000289166
A_33_P3258206	0.0841	0.00184642	-5.66	-0.72714	-1.54e-01	OR6N2	ENST00000339258
A_23_P374767	0.0845	0.00186162	-5.65	-0.73557	-7.32e-02	UBE2D4	ENST00000394798
A_23_P163027	0.0845	0.00186235	-5.65	-0.73597	-7.13e-02	PARP2	ENST00000250416
A_24_P224116	0.0845	0.00186632	5.64	-0.73816	9.55e-02	PLA2G1B	ENST00000308366
A_23_P152807	0.0853	0.00189287	-5.63	-0.7527	-7.99e-02	RSAD1	ENST00000258955
A_23_P415974	0.0853	0.0019011	-5.62	-0.75717	-2.58e-01	ALDOB	ENST00000374855
A_33_P3348011	0.0853	0.00190134	5.62	-0.7573	1.97e-01	TOB2P1	
A_21_P0000300	0.0853	0.00190292	5.62	-0.75815	8.33e-02	SNORA48	
A_23_P67414	0.0853	0.00190305	-5.62	-0.75822	-1.21e-01	RSPH6A	ENST00000221538
A_23_P251443	0.0854	0.00191209	-5.62	-0.7631	-1.75e-01	CHRNA2	ENST00000520933
A_23_P96369	0.0854	0.00191754	-5.61	-0.76603	-8.59e-02	CXorf57	ENST00000372544
A_32_P5251	0.0854	0.00192226	-5.61	-0.76856	-8.32e-02	RARA	
A_32_P1701	0.0854	0.00192506	5.61	-0.77006	1.01e-01	POLA1	ENST00000379068
A_21_P0013643	0.0854	0.00192707	-5.61	-0.77114	-1.20e-01	AQP7P3	
A_23_P432448	0.0858	0.00194304	5.60	-0.77964	1.42e-01	MGC3771	
A_23_P204847	0.0858	0.00194447	5.60	-0.7804	1.81e-01	LCP1	ENST00000398576
A_23_P16252	0.0858	0.00194731	-5.59	-0.7819	-8.18e-02	KLK1	ENST00000448701
A_23_P160582	0.0859	0.00195359	-5.59	-0.78522	-8.50e-02	HYI	ENST00000496142
A_33_P3295056	0.0861	0.00196062	5.59	-0.78892	2.43e-01	PTPRCAP	ENST00000326294
A_23_P416468	0.0861	0.00196975	5.58	-0.79371	1.08e-01	PIF1	ENST00000268043
A_23_P91334	0.0861	0.00197025	5.58	-0.79397	1.37e-01	HSPA12B	ENST00000254963
A_32_P43812	0.0862	0.00198223	5.57	-0.80022	7.48e-02	DCUN1D4	ENST00000477560
A_23_P68167	0.0862	0.00198385	-5.57	-0.80106	-6.98e-02	CNGA3	ENST00000393504
A_33_P3352767	0.0862	0.00198417	5.57	-0.80123	1.33e-01	MC1R	
A_23_P61050	0.0865	0.0019947	-5.57	-0.80668	-2.12e-01	MLKL	ENST00000308807
A_23_P4254	0.0867	0.00200709	5.56	-0.81307	8.08e-02	CRYBA1	ENST00000225387
A_23_P166677	0.0867	0.00200723	5.56	-0.81314	6.78e-02	MFSD1	ENST00000471500
A_23_P329924	0.0869	0.00201604	-5.55	-0.81765	-2.41e-01	HCAR2	ENST00000536970
A_23_P365201	0.0869	0.00202092	5.55	-0.82015	2.32e-01	OTOP3	ENST00000328801
A_23_P210515	0.087	0.00203078	5.54	-0.82517	1.30e-01	NCOA5	ENST00000290231
A_23_P111402	0.087	0.00203349	5.54	-0.82655	1.47e-01	RSPO3	ENST00000356698
A_23_P421811	0.087	0.00204113	5.54	-0.83041	1.18e-01	C20orf132	ENST00000400441
A_23_P51884	0.087	0.00204181	-5.54	-0.83076	-9.77e-02	PUSL1	ENST00000493657
A_33_P3233956	0.087	0.00204324	5.54	-0.83148	1.76e-01	LOC100507244	ENST00000377178
A_23_P52939	0.0871	0.00204792	-5.53	-0.83384	-8.54e-02	SLC43A1	ENST00000528450
A_21_P0000487	0.0875	0.00206381	-5.53	-0.84182	-1.10e-01	SNORD94	
A_33_P3289162	0.0875	0.0020736	5.52	-0.8467	7.03e-02		ENST00000378305
A_23_P36985	0.0875	0.00207862	5.52	-0.8492	1.14e-01	PCDH8	ENST00000338862
A_32_P45009	0.0875	0.00208248	5.51	-0.85111	7.29e-02	IDH1	ENST00000415913
A_23_P316381	0.0875	0.00208401	-5.51	-0.85187	-9.22e-02	ACOX3	ENST00000356406
A_23_P393749	0.0875	0.00208796	-5.51	-0.85383	-1.26e-01	CATSPER3	ENST00000282611
A_33_P3261173	0.0875	0.00208861	5.51	-0.85415	1.05e-01	FRAT1	ENST00000490980
A_21_P0014934	0.0875	0.00209293	5.51	-0.85628	8.36e-02	LOC100506124	ENST00000536175
A_33_P3323501	0.0875	0.00209916	-5.51	-0.85935	-3.26e-01	PHGR1	ENST00000535816
A_23_P145529	0.0875	0.00210067	-5.50	-0.86009	-1.77e-01	PKIB	ENST00000368446
A_23_P134419	0.0875	0.00210259	-5.50	-0.86103	-2.47e-01	ZP3	ENST00000544121
A_23_P143885	0.0876	0.00211063	5.50	-0.86498	7.52e-02	ARHGEF3	ENST00000413728
A_33_P3340718	0.0876	0.00211595	5.50	-0.86758	8.89e-02	KDM6A	ENST00000334516
A_33_P3283552	0.0876	0.00212533	5.49	-0.87215	3.02e-01	LOC100132781	
A_23_P153745	0.0876	0.0021352	5.49	-0.87693	1.26e-01	IFI30	ENST00000407280
A_23_P212595	0.0876	0.00213538	5.49	-0.87702	8.25e-02	VPRBP	ENST00000423656
A_23_P69497	0.0876	0.00214138	-5.48	-0.87992	-1.36e-01	CLEC3B	ENST00000296130
A_33_P3250680	0.0876	0.00214574	5.48	-0.88202	2.34e-01	CD40LG	ENST00000370629
A_23_P216610	0.0876	0.0021479	-5.48	-0.88306	-7.17e-02	SUSD1	ENST00000374270
A_24_P319736	0.0876	0.00215458	5.47	-0.88627	6.13e-02	MEIS1	ENST00000488550
A_21_P0006781	0.0876	0.00215505	5.47	-0.88649	1.01e-01	LOC100507633	ENST00000432246
A_33_P3242923	0.0876	0.00215753	-5.47	-0.88768	-1.83e-01	LOC283553	ENST00000554409
A_33_P3407469	0.0876	0.00215812	-5.47	-0.88797	-1.59e-01	MYH7B	
A_23_P253841	0.0876	0.00216038	-5.47	-0.88905	-8.30e-02	HSF1	ENST00000527328
A_24_P784765	0.0876	0.00216205	5.47	-0.88985	1.43e-01	CD59	
A_32_P122402	0.0877	0.00216822	5.47	-0.89279	6.84e-02	LOC441455	
A_23_P170491	0.0881	0.00218084	5.46	-0.89879	8.10e-02	TRAIP	ENST00000491060
A_32_P352697	0.0883	0.00219119	5.46	-0.90369	1.09e-01	YTHDC1	ENST00000552105
A_33_P3275055	0.0884	0.00219721	5.45	-0.90652	8.49e-02	ST6GALNAC3	ENST00000394994
A_32_P104000	0.0887	0.00221124	5.44	-0.9131	7.42e-02	DCUN1D3	ENST00000324344
A_23_P38830	0.0887	0.00221791	5.44	-0.91622	1.95e-01	ZNF552	ENST00000391701
A_24_P940149	0.0887	0.00221859	-5.44	-0.91654	-1.12e-01	C2CD2	ENST00000380486
A_23_P78762	0.0887	0.00222048	-5.44	-0.91742	-1.25e-01	HSD17B14	ENST00000263278
A_23_P94819	0.0887	0.00223237	-5.43	-0.92294	-6.63e-02	RPH3AL	
A_23_P31064	0.0887	0.00223328	-5.43	-0.92336	-9.95e-02	MOXD1	ENST00000367963
A_23_P146379	0.0887	0.00223451	5.43	-0.92393	1.05e-01	RANBP6	ENST00000259569
A_24_P69691	0.0887	0.00224373	-5.43	-0.92819	-7.99e-02	ZNF25	ENST00000374633
A_23_P115824	0.0887	0.00224461	5.43	-0.9286	6.31e-02	HNRNPH3	ENST00000265866
A_33_P3460485	0.0887	0.00224642	5.43	-0.92943	7.06e-02	SCARNA4	
A_23_P82108	0.0892	0.00226405	5.42	-0.93752	1.43e-01	ZBTB2	ENST00000325144
A_33_P3326447	0.0892	0.00226516	5.42	-0.93803	1.29e-01	LOC100508384	
A_24_P253755	0.0893	0.00228045	-5.41	-0.94499	-7.18e-02	PIGL	ENST00000477745
A_32_P175739	0.0893	0.00228699	-5.41	-0.94796	-1.88e-01	HK2	ENST00000290573
A_23_P163955	0.0893	0.00228882	-5.40	-0.94878	-7.13e-02	PEMT	ENST00000472446
A_24_P365526	0.0893	0.00229227	-5.40	-0.95034	-2.33e-01	HCK	
A_33_P3326733	0.0893	0.00229607	-5.40	-0.95205	-7.72e-02	LOC729668	ENST00000471055
A_23_P395418	0.0893	0.0023048	5.40	-0.95599	1.28e-01	PCDHGB3	
A_24_P561341	0.0893	0.00230543	-5.40	-0.95627	-1.64e-01	FAM150B	ENST00000436353
A_23_P88046	0.0893	0.0023095	5.39	-0.95809	6.32e-02	CARKD	
A_33_P3383866	0.0893	0.00231691	5.39	-0.96141	6.21e-02	TREX1	ENST00000422277
A_23_P103110	0.0893	0.00232381	-5.39	-0.96449	-9.32e-02	MAFF	
A_33_P3351027	0.0893	0.00232849	5.39	-0.96657	9.48e-02	PEX2	
A_21_P0000880	0.0893	0.00233262	5.38	-0.96841	1.90e-01	SPAG5-AS1	ENST00000414744
A_33_P3241831	0.0893	0.00233328	-5.38	-0.9687	-1.34e-01	MAGEC1	ENST00000370511
